address,chain,type,confidence,evidence
3d1ao47npXftzpBqyAUpYoGckYbx6u1P8PnSr7MeNX7S,solana,scam,high,"Meteora_Kelsier_blacklist"
HfWvPXS4bHRm2cGXHomvzA47zwJQt1GnnbM3RDAZZZWo,solana,scam,high,"Meteora_Kelsier_blacklist"
4DpZ6aPr4JqU1V1QFkA7fLLPPH1686Ue4B6yLSk92jth,solana,scam,high,"Meteora_Kelsier_blacklist"
7PtFPthEupSR42GZrCkBtrvJwJ6MPRTivKHdvjc54FEL,solana,scam,high,"Meteora_Kelsier_blacklist"
8aHt94mBa5a9W4LaWtJ55HvsSejXJkAGSwpaVCsvf19u,solana,scam,high,"Meteora_Kelsier_blacklist"
CoBXva47zHEvnsd4ZuwmwUQGQBtpJtJdE4iaAX5v26Yy,solana,scam,high,"Meteora_Kelsier_blacklist"
GHWmcxCzzE3mr9wUXGPorwKa25HFzandLNTJWxEzC9dy,solana,scam,high,"Meteora_Kelsier_blacklist"
9nEmiNDtFWAWhGi4AmsjcXwanyPyjHMzGqnwduzvtgZs,solana,scam,high,"Meteora_Kelsier_blacklist"
6UPao1UKT34Ciunyn3UmwWc1n5JChdmpDQ1CEVgp3eHZ,solana,scam,high,"Meteora_Kelsier_blacklist"
qFaCTcqSbXiSEb9s3BWGVriXkFKhSaw4WJpZWSZaU2A,solana,scam,high,"Meteora_Kelsier_blacklist"
DKobneoJyGuFLR9puqUWvdnxcmQ46Fgy8VyyrmUFjTMH,solana,scam,high,"Meteora_Kelsier_blacklist"
6f3W9WAEjTfkKabd38rdgqLMXEBW3hrjsV3N4ZTn68Hr,solana,scam,high,"Meteora_Kelsier_blacklist"
3r2e1oHdPHXNu6MfbRXc55uYAKu19AoeirdYAu4hhwwz,solana,scam,high,"Meteora_Kelsier_blacklist"
a6YJh3ZCfEcwff9voWGMY2eVwv1YuSSsL4R5gvkcZd9,solana,scam,high,"Meteora_Kelsier_blacklist"
FVhRfyWgKxbjRsTi2FzaU6HWRhsby7j1sWwoPtbAkcff,solana,scam,high,"Meteora_Kelsier_blacklist"
ADPHVsntC2RUiZz6c2HVv7HZWEp7KwRKrMVAHWP1hF9E,solana,scam,high,"Meteora_Kelsier_blacklist"
6vU55HTCGRZWmpheZQwNMd2pMETfQ5NRPKiSr29ZibEH,solana,scam,high,"Meteora_Kelsier_blacklist"
73rzmRbtdi8xCP45NxYLsopmqgscrzAdxPs4oXeTakie,solana,scam,high,"Meteora_Kelsier_blacklist"
53tYwUHr37gA7ysy8TVY2UAnQdin5CzdqnBzoced9og6,solana,scam,high,"Meteora_Kelsier_blacklist"
t6tTsNvwYcpsYfGhb5tiWFxwLLnfmN3uxJCZ3S3qH4r,solana,scam,high,"Meteora_Kelsier_blacklist"
3xUpArYBYjGx5uxfK9sPW5YVWShe41Hurxrk3zpzSMov,solana,scam,high,"Meteora_Kelsier_blacklist"
6n6JWoTTfdCyHJAZbkjVVrqnD6ZFYGNjTJADxbunSSY,solana,scam,high,"Meteora_Kelsier_blacklist"
6xUcREeZDvbXTq6yHsE8yffw6MBb13qgETCV6aCqS8mi,solana,scam,high,"Meteora_Kelsier_blacklist"
DyaC9MnH7QcgM4WbnHZp3cpmfBTnSxpvKHVVF5WDDSa9,solana,scam,high,"Meteora_Kelsier_blacklist"
7MfnhUx6QqXai3gdtZT9VYyAbTqiaX6gqHBUDsuMYkSk,solana,scam,high,"Meteora_Kelsier_blacklist"
C5YQeXyUWzRvV5yVh3fVFcHzK7rvraKWHVU6tzo7tsKM,solana,scam,high,"Meteora_Kelsier_blacklist"
EsDwRmqcWkLTQaB3uZNP7EeTWZJh1zegEPQDK8pfz3Um,solana,scam,high,"Meteora_Kelsier_blacklist"
4xNfEaniKjKDpJvme67avZENGkfHPEq39ZjKWUL2E4ZU,solana,scam,high,"Meteora_Kelsier_blacklist"
Grs2yQmLs6p6MbhgvEL1LPDoxbTdFKFBK48sS6zmf74V,solana,scam,high,"Meteora_Kelsier_blacklist"
HWcDqxYxtxPx2rEyr9tzVjP5vkqKSrGANku8JTbVPesR,solana,scam,high,"Meteora_Kelsier_blacklist"
D91a7tBpe7PCgj2rBymKUKFenaSiRSkw3bAm2fzwMsjz,solana,scam,high,"Meteora_Kelsier_blacklist"
9McQsBMirdyrESoxyTyB3mM9aKX7dEZBnJgD6bNqg1ZG,solana,scam,high,"Meteora_Kelsier_blacklist"
DRnPdo43Eggi3juHzUk6TbRk3L74rU6rJT6wW9NULXgP,solana,scam,high,"Meteora_Kelsier_blacklist"
8ueeotKqm9ro7qY79hqScWaUdHWbKQghHntJfy6n4rWa,solana,scam,high,"Meteora_Kelsier_blacklist"
8E8cZ2LN4Jf9P2vNX5cTJf6XRpofJduAzf7MBaUg9nks,solana,scam,high,"Meteora_Kelsier_blacklist"
9bWLo3BMzWfnMrLZ2LxhiYt6DyTQGF2GgYCzQr63rxrB,solana,scam,high,"Meteora_Kelsier_blacklist"
CftJrZjcxb2B6FwMnAmv1yib8WdcTf32EEEpLDcaXG8r,solana,scam,high,"Meteora_Kelsier_blacklist"
EemWKQy6u268up9G35Vq8QMHKqdmRsAnKSZfKu5S4WU8,solana,scam,high,"Meteora_Kelsier_blacklist"
BV65T3vAva7Frn4r8n8angFxMdELrTuV6jXph79Z6gJD,solana,scam,high,"Meteora_Kelsier_blacklist"
AJ62gweRVWTLVtM9BSWXxsjeT1QiY8iQja2N9EgkaocL,solana,scam,high,"Meteora_Kelsier_blacklist"
FRvpTPecs7v37Ni29Aw1beaMTPxuUnFcTymqusP3wzQh,solana,scam,high,"Meteora_Kelsier_blacklist"
7CwRbKWPDcGDBgxy9sxuhfqS32vqzsgpXrSGKs88zvLA,solana,scam,high,"Meteora_Kelsier_blacklist"
HUnxt2KBadRpjV6GepySekmVznVqJun1BedTBoNTQSyc,solana,scam,high,"Meteora_Kelsier_blacklist"
8K6fdVdVV177AgZkriyV9q5iFoUgL19tmetWfZGkUjje,solana,scam,high,"Meteora_Kelsier_blacklist"
4h1tqyKbfrpto5ZkMdZ8NCbVxFPkJPCGpWsnMhW1yW5Y,solana,scam,high,"Meteora_Kelsier_blacklist"
3VAW5G3hjk5nJi8NGkWiYw6jnZdpvi51Xo8nJnjLu9sW,solana,scam,high,"Meteora_Kelsier_blacklist"
6ik4Vtkf7Nx2eZgoRZnKNfcor7RtzW1m1rdouiehG1Mw,solana,scam,high,"Meteora_Kelsier_blacklist"
6XfYs1BbTCGG6Yh3gHiDjkySXzKZcn4yxb2T5h5pz8R4,solana,scam,high,"Meteora_Kelsier_blacklist"
AmkWsaa6BHKsVjX8ix2g2H2PDnNwk7wZTrgiuNonezG6,solana,scam,high,"Meteora_Kelsier_blacklist"
6osXgmNp5gspvfSubAttntAKaLUMXy8ZzbB1VCoBuvQ7,solana,scam,high,"Meteora_Kelsier_blacklist"
QtsN9ca6C6aQstZxYeNptTrxnm3QNkoKcNf3NXGJCgt,solana,scam,high,"Meteora_Kelsier_blacklist"
3yrJM1UC5gjGoqymrFHUTnxr4XnRrTU1rhJjF13vUxi7,solana,scam,high,"Meteora_Kelsier_blacklist"
HVYysAh9wt1R1fgrYrXCxk1qgqMD1vak6wVx9PtGsGFM,solana,scam,high,"Meteora_Kelsier_blacklist"
G5PdE78c6QnvHMdJ7WtZ65Kx8HZrDmH7rnVm4caGLQvZ,solana,scam,high,"Meteora_Kelsier_blacklist"
bbp2QzUDsds9pK6EGMwAj1UQxTsaghVfrYRpU7LSux2,solana,scam,high,"Meteora_Kelsier_blacklist"
5ow7xpWkzgHEDsY9nG1ntZaJoLiSk8aJKW86E9wMGuVv,solana,scam,high,"Meteora_Kelsier_blacklist"
C8d1mdM8rAvT6wVKXCphsZHbg7vQJGR2pnKuRYFygbub,solana,scam,high,"Meteora_Kelsier_blacklist"
GjbUskbQKvRtdoiRown4u345u6kLPkJYW5mec3TqeK8f,solana,scam,high,"Meteora_Kelsier_blacklist"
3kCj6Z64utjMi17Qtu48nSzpmHdS6erPQDG4FRYyNt9B,solana,scam,high,"Meteora_Kelsier_blacklist"
EdQSbfkTUEfCdyEQE5tW4WZxrPNPm8Xg6b4d5cqMmJaZ,solana,scam,high,"Meteora_Kelsier_blacklist"
C6aAXy532c6DAvEdthyDGc5SBox5tfKXPwpwC9cTCeAJ,solana,scam,high,"Meteora_Kelsier_blacklist"
FxqMhs4v82xxchJeQvhiEWWPjUwQmJNbKBgjSLahCqCb,solana,scam,high,"Meteora_Kelsier_blacklist"
FS52oWvGn7gmo4fve1n8DPTfa84C5GH6fDhFoyZqRrcy,solana,scam,high,"Meteora_Kelsier_blacklist"
3UbN3zr2Ekxbzi1bPLkAaJ68sHYYcCUd6TN9YH1vbJFB,solana,scam,high,"Meteora_Kelsier_blacklist"
GjCCgbJ8muB3xV1gXXYGietjswfwSnwrtBQ8mqJwPPx7,solana,scam,high,"Meteora_Kelsier_blacklist"
G7uU5NWnHsk4CFx8RcSJT1UMH8YWMaT1VpJVy2aUfS8R,solana,scam,high,"Meteora_Kelsier_blacklist"
8e8vLSDNjTMwQNj87JccDDPq8kLdgLAAxrdBa1RSffQs,solana,scam,high,"Meteora_Kelsier_blacklist"
Agz4yCQRiekqWsLqRVEcNZ5dvpKYQ8ugmR2oSaVxvTtu,solana,scam,high,"Meteora_Kelsier_blacklist"
8obcfPSSMTJP4A4PBVRuudPzhCjJ3EZWNYtP39fZa9qS,solana,scam,high,"Meteora_Kelsier_blacklist"
2dv76u53LoeMbztpcpw7oBzswEsKRt2ApYEUSeVTAST6,solana,scam,high,"Meteora_Kelsier_blacklist"
Dez5EodNnAkrXytRw8ANwVTdH37f5y4x93k4M2NMvHoZ,solana,scam,high,"Meteora_Kelsier_blacklist"
FJ3jEeddKmeX9LsV9gGKoxWaQPPg5oTffXNrYYsNKhR7,solana,scam,high,"Meteora_Kelsier_blacklist"
GqQtwfH8tsauz7h4PLXTY13U8dW9CYdoM7W3FpczySG2,solana,scam,high,"Meteora_Kelsier_blacklist"
